Entity,Year,rice_production,tomatoes_production ,tea_production,potatoes_production,cocoa_beans_production,meat_chicken_production,bananas_production
Tanzania,1994,582480.84,1966,7906,149148,54.051.934,390,1.133.135.698
Tanzania,1995,754395.8,2247,3837.8,109246,94.615.018,390,4035.8
Tanzania,1996,1060389.4,1510,3837.8,143850,71.170.416,390,2132.4
Tanzania,1997,6981498,1528,87896.4,163293,319.995.106,400,34.830.424
Tanzania,1998,660978.2,1564,20622,110570,237.742.038,400,31.613.984
Tanzania,1999,4587848,1522,22860,126465,454.713.604,400,11897
Tanzania,2000,3076102.4,2756,10900.2,143070,645.949.506,400,17.279.102
Tanzania,2001,3924139.8,2280,22860,128250,224512.34,400,39.473.984
Tanzania,2002,1455886.4,2689,51469.6,173850,404.712,400,34
Tanzania,2003,4133135.2,1756,19690,196360,224512.34,400,10688.8
Tanzania,2004,1202657.52,1700,69967,155000,404.712,390,132
Tanzania,2005,715000,2624,3837.8,152540,96303.17,370,2384.2
Tanzania,2006,964522.6,2190.1,3837.8,115700,128.330.732,360,2141.6
Tanzania,2007,279664,58200,3837.8,116700,171655.53,350,2806.2
Tanzania,2008,4439723.8,93000,83290.4,122000,105247.6,345,286661.4
Tanzania,2009,908064.2,92900,3837.8,120542,167.793.648,335,2178.6
Tanzania,2010,46333288.72,102000,83290.4,144945,446.012,330,124435.4
Tanzania,2011,43085538.4,133700,51469.6,159376,404.712,320,2529086.4
Tanzania,2012,23171263.8,149700,83290.4,108565,105378.4,310,6002749.96
Tanzania,2013,2756288.6,117000,83290.4,121135,105204.4,310,750095.36
Tanzania,2014,36657675.8,95000,399256,141213,400.503.412,305,28.061.034
Tanzania,2015,24453817,153000,191625,173812,93204.8,312,5397595.69
Tanzania,2016,2655745.6,165000,295236.2,137950,338033,320,357590.2
Tanzania,2017,39779632.8,161500,399256,157636,236.556.046,336,256.504.634
Tanzania,2018,3825022.2,177000,295236.2,147981,246392.4,324,372898.4
Tanzania,2019,156894568,227000,83290.4,118362,180.2,376,70327.4
Tanzania,2020,40837169.2,238000,402161.6,106557,236.556.046,360,343.552.234
Tanzania,2021,59015603.64,260000,400142.8,102287,164.609.024,368,5189777.4
Thailand,1961,9283135.34,250000,147027.4,114662,836.632,376,11016980.2
Thailand,1962,7608502.8,320000,5662,90155,1637,380,7531651.2
Thailand,1963,8613379.4,260000,10203.6,109000,529.4,404,4776461.6
Thailand,1964,8319582.4,280000,286960.6,89033,1096.8,416,4681413.6
Thailand,1965,7337996.22,280000,571525.8,82561,2731,448,4342086
Thailand,1966,4541483.38,380000,294555.6,72913,1380.4,480,5068910
Thailand,1967,5161732.4,260000,564219.6,89000,3857.2,488,3525222.48
Thailand,1968,2447351.52,360000,284396.2,94327,1388,496,4946026.3
Thailand,1969,1087909.48,430000,15035.2,87000,288.328,512,1717182
Thailand,1970,569422.8,420000,12087.8,94400,151507.2,441.51,930153
Thailand,1971,3.483.112.676,420000,13240,73706,511734.4,437.07,87564.2
Thailand,1972,1451378.34,485000,15473.4,93121,448.2,431.29,3788361.4
Thailand,1973,339.423.196,400000,1306,365400,84836.2,288.56,72269.4
Thailand,1974,284555.72,440000,1316,472400,44678.2,432.52,4215927
Thailand,1975,5067367.6,530000,3837.8,567100,60061.6,440.17,19677258.61
Thailand,1976,5414411.6,580000,1934.2,439900,80319.8,448.53,83033.4
Thailand,1977,18267714.2,550000,88689.4,513600,46607,457.53,33.864.132
Thailand,1978,5067367.6,420000,3837.8,691900,13658,466.58,19677258.61
Thailand,1979,5067367.6,480000,3837.8,691400,13658,485,19677258.61
Thailand,1980,5067367.6,580000,3837.8,657800,58515.6,420.64,19677258.61
Thailand,1981,5023812.6,700000,3837.8,731100,138819.8,398.84,125844
Thailand,1982,5067367.6,500000,3837.8,744400,13658,379.61,19677258.61
Thailand,1983,3745570.8,663000,3837.8,777200,125263,304,81255.8
Thailand,1984,373734.64,930000,51469.6,834400,2.210.312,357.23,165986
Thailand,1985,237.665.532,950000,164072.6,895730,3012.6,401.88,12889932.82
Thailand,1986,122134.64,750000,51469.6,924180,4813.3,25.6,110165.4
Thailand,1987,24822590.4,810000,4998.8,1020989,118.2,27.2,316.65
Thailand,1988,439568.2,880000,353156.4,1188900,4754.6,28.8,32962.6
Thailand,1989,496869.8,970000,353156.4,1398700,3805.6,30.4,7629.4
Thailand,1990,3638939.8,960000,365791,1530500,1406,32,59852.4
Thailand,1991,3638939.8,855000,530812.8,1694800,1406,34.4,59852.4
Thailand,1992,6918117,1030000,532420.6,1862600,0,36,109474.8
Thailand,1993,11845074.4,1200000,556853,2057200,159.396.646,37.6,125760
Thailand,1994,72628824,1135000,698793.4,2250400,175380.4,39.2,4862601.88
Thailand,1995,103058841.2,1296000,698793.4,2452400,175380.4,41.6,8.995.370.244
Thailand,1996,67833278.6,1284000,645123.4,2696914,110589.8,44,14270829.29
Thailand,1997,140374773.2,1357000,770300.2,2789476,254388.4,46.4,4.856.649.442
Thailand,1998,67833278.6,1013000,645123.4,2793689,110589.8,52,14270829.29
Thailand,1999,103058841.2,1250000,698793.4,2911933,175380.4,56,8.995.370.244
Thailand,2000,67833278.6,1350000,645123.4,3089658,110589.8,60,14270829.29
Thailand,2001,67833278.6,1329000,645123.4,3143818,110589.8,68,14270829.29
Thailand,2002,106655104.6,1219000,707312.8,3285646,189228.4,72,4875127.69
Thailand,2003,1754911.2,1187000,51469.6,73977,404.712,88,179627.4
Thailand,2004,19125019.49,1534000,69967,121203,1180.4,104,136581.2
Thailand,2005,474.156.294,1423000,51469.6,110919,67.905.712,128,155107.8
Thailand,2006,458.664.094,1416000,26395.8,123536,67.905.712,144,144113.2
Thailand,2007,1823877.4,1120000,26395.8,135890,94.324.596,160,169343
Thailand,2008,1754911.2,1140000,51469.6,126123,404.712,160,179627.4
Thailand,2009,4518190.4,1205000,83290.4,132621,351.012,160,257898
Thailand,2010,4498566.36,1250000,83290.4,142507,319,160,482775.4
Thailand,2011,54908965.16,1281700,83290.4,123762,319,160,446106.8
Thailand,2012,3.179.712.572,1320500,83290.4,125042,319,160,845298
Thailand,2013,4498566.36,1330000,83290.4,115178,319,160,482775.4
Thailand,2014,4498566.36,1346906,83290.4,109397,899.8,160,482775.4
Thailand,2015,20446042.77,1558855,83290.4,123638,1180.4,160,795296.2
Thailand,2016,38658102.85,1810000,69967,152331,1577.6,272,38.933.378
Thailand,2017,38973514.3,1900000,83290.4,151647,1577.6,360,985.374.498
Thailand,2018,38973514.3,2000000,83290.4,132154,2086.4,368,985.374.498
Thailand,2019,38763801.83,2050000,164072.6,178633,1834,384,436.531.498
Thailand,2020,59919635.57,2150000,83290.4,170524,1834,400,716.821.498
Thailand,2021,54215017.57,2300000,83290.4,190964,2086.4,416,712.421.498
Togo,1961,41917996.8,2750000,91897.8,198672,791,432,121686.8
Togo,1962,42727219.2,2900000,94988.2,171330,5132.4,448,1640284.6
Togo,1963,43133833,3300000,17117.6,216567,1.268.404,464,13023348.2
Togo,1964,2718678.8,3500000,15981.6,225373,4.497.804,560,16274984.6
Togo,1965,2700185.8,3550000,12033,244740,4.698.004,592,16248044.6
Togo,1966,2627694,3600000,12673.8,191177,1.614.804,640,15996808.2
Togo,1967,44158250,3700000,14180.8,196349,1233.8,688,10597654.8
Togo,1968,2404729,3700000,14180.8,215849,4993.4,668,14398874.8
Togo,1969,339000,4000000,61126.4,221236,1356.2,680,2165072
Togo,1970,75210071.38,4900000,210832.6,225775,15573.6,680,10433655.09
Togo,1971,75643517.38,5000000,210832.6,200449,15685.6,704,10433455.09
Togo,1972,75643517.38,5000000,210832.6,215367,15685.6,704,10433455.09
Togo,1973,38963815.04,5250000,210832.6,238145,25491.8,720,10481630.2
Togo,1974,2201953.96,5750000,231481.8,213278,27841,720,7931677.88
Togo,1975,2315296.6,6000000,190412.6,231772,32189.6,365,7.596.903.568
Togo,1976,2092759.5,6200000,148103.6,294800,32032,366,2650824.04
Togo,1977,3135388.94,6450000,155060.2,320708,27712,385,10375694.17
Togo,1978,2092759.5,6150000,148103.6,322141,31910.8,517.84,2650824.04
Togo,1979,3135388.94,6350000,155060.2,390232,27712,550.83,10375694.17
Togo,1980,3590172.38,7250000,111576.4,384050,41359.2,594,406.213.874
Togo,1981,2124661.16,7800000,75787.2,341662,33739,728,374642.48
Togo,1982,3396780.14,6600000,164827.2,329214,28302.6,612,10365904.46
Togo,1983,526518.2,8290000,68888.6,350626,26768,724.56,2819202.68
Togo,1984,699037.04,8956000,40942.2,321599,626406.2,623.4,3821642.08
Togo,1985,1633695.16,8890000,40942.2,350063,30626.4,745.36,404.664.736
Togo,1986,1814371.02,8425000,16869.4,443106,30801,3000,412.792.256
Togo,1987,1816459.1,9450000,43348.8,454142,40867,3100,481184.75
Togo,1988,2091515.9,9820000,36354.2,456661,42809.4,3300,533079
Togo,1989,1894145.5,9440000,43348.8,421016,420367.44,3600,1960157.75
Togo,1990,1556520.28,10050000,39702.4,499179,412068.38,4000,453436.4
Togo,1991,2179582.88,9854877,23184.2,512544,42809.4,4500,458196.4
Togo,1992,2179582.88,9936552,23184.2,554852,34768.8,5000,458196.4
Togo,1993,1091167.86,10985355,58678.8,349029,886687,5500,2079143.8
Togo,1994,1727795.14,10745572,58678.8,420319,889371.8,6000,1802107.3
Togo,1995,1556520.28,10052000,39702.4,503733,412068.38,6500,453436.4
Togo,1996,879228.26,11003433,58678.8,523800,886687,7000,2020318.6
Togo,1997,1017202.74,11350000,49979.8,452673.22,468211.5,7500,2006718.6
Togo,1998,997610.68,11820000,32286.2,421005.53,462454.16,8105,2654918.6
Togo,1999,997414.68,11850000,32286.2,379472,472945.16,11813,2125964
Togo,2000,1547906,12615000,81624.6,427319,1314107.24,14813,4660996
Togo,2001,1547906,12600000,81624.6,451333.72,1314107.24,21813,4660996
Togo,2002,1591003.64,12750000,81363.6,474322.56,1313329.44,23882,4660696
Togo,2003,156404,12150000,103194.4,40000,1350416.04,27882,6073519
Togo,2004,2914750.04,12841990,111017.4,45000,1359040.64,30882,7805613.4
Togo,2005,1617230.18,13204015,88440.4,50000,1354491.78,40820,2480630.2
Togo,2006,3442574.48,13095258,110880.8,50000,1354491.78,57820,6170287.2
Togo,2007,1934176.4,133000,255508.2,55000,1984.8,86820,13467570.6
Togo,2008,1965194.84,120000,256164.2,60000,273.016.818,124000,18056681.6
Togo,2009,2180505.94,168000,9005.8,72000,1240,143000,18958476.4
Togo,2010,2180505.94,163000,3077,85000,94114.48,177000,18958476.4
Togo,2011,625021.84,127000,3137,89000,93.769.864,240000,4573594.6
Togo,2012,293931.6,91000,39935.8,100000,833.188,246000,1171207
Togo,2013,1441926.92,133400,360,120000,89112.68,266000,11624686
Togo,2014,1024276.68,139000,39935.8,140000,833.188,240000,7626528.4
Togo,2015,1723255.48,173000,139921,150000,841.012,265000,14619522.6
Togo,2016,906166.88,150000,39935.8,180000,1533.8,285000,4066151.44
Togo,2017,948589.08,225000,173688,200000,1422,303000,3908433.24
Togo,2018,8249535.6,247000,186350.2,260200,9138,285000,262436.84
Togo,2019,15347259.2,250000,185954.2,368900,17837,296000,259611.64
Togo,2020,23537182.4,277500,63754.2,630500,32843.4,309000,62112.2
Togo,2021,23512915.2,282000,76380,682800,38464.6,328000,2168.8
Trinidad and Tobago,1961,12001.4,317000,27696,872200,823.6,423000,16.110.826
Trinidad and Tobago,1962,143971669.8,310000,463,576000,1962.4,435000,198000
Trinidad and Tobago,1963,236371982,327000,21829.2,418700,220,418000,314000
Trinidad and Tobago,1964,48849166.6,330000,4860.2,261500,220,483000,1974416.8
Trinidad and Tobago,1965,92992793.4,330000,4860.2,291100,150,505000,541715.4
Trinidad and Tobago,1966,4963445.9,330000,4860.2,188600,162701.8,467000,4169342.4
Trinidad and Tobago,1967,92992793.4,330000,4550.4,305400,220,468000,541715.4
Trinidad and Tobago,1968,189427653.4,340000,1323,498300,150,480000,268934
Trinidad and Tobago,1969,140626475,340000,4860.2,346750,170,537000,200334
Trinidad and Tobago,1970,93005399.4,340000,4860.2,330690,170,548000,344702.8
Trinidad and Tobago,1971,140626475,340000,4860.2,365300,170,559000,200334
Trinidad and Tobago,1972,47134620.8,344386.56,4860.2,285000,170,564000,483049.4
Trinidad and Tobago,1973,47136301.6,354026,4860.2,259300,170,570000,703892.44
Trinidad and Tobago,1974,47136301.6,354393.12,4860.2,260000,170,575000,703892.44
Trinidad and Tobago,1975,92994436.4,357271.5,4550.4,323000,220,469000,330680.6
Trinidad and Tobago,1976,1.005.655.594,3400000,8088.2,300000,20.4,450000,41052.8
Trinidad and Tobago,1977,493.849.718,3296700,8088.2,320000,20.4,569000,46189
Trinidad and Tobago,1978,1.005.655.594,3434300,8454.6,350000,20.4,525000,41052.8
Trinidad and Tobago,1979,1.302.172,3597400,6440.6,371009,23,550000,62466.6
Trinidad and Tobago,1980,493661.43,3435300,8454.6,330000,20.4,600000,38506
Trinidad and Tobago,1981,493.904.974,3483300,6440.6,315950,22.6,650000,51796
Trinidad and Tobago,1982,475.308.492,4056000,102.2,315950,42.6,710000,75975.6
Trinidad and Tobago,1983,1.169.872,3783000,1680.4,377472,42.2,800000,77518.8
Trinidad and Tobago,1984,930.674,3767000,1680.4,362371,42.2,900000,65984.4
Trinidad and Tobago,1985,1252.52,4255600,95.2,365000,57.2,910000,83299
Trinidad and Tobago,1986,45439907.8,4490000,104515.2,370000,12752.6,1360,15506246.8
Trinidad and Tobago,1987,46412187.8,4426000,104515.2,370000,24292.6,2785,13581732.2
Trinidad and Tobago,1988,2648999.56,5927000,190412.6,372000,27775.2,2700,14213294.66
Trinidad and Tobago,1989,3080231.16,5842000,231481.8,380000,27775.2,2990,11956661.08
Trinidad and Tobago,1990,2887429.2,5663000,231481.8,388000,26845.8,2885,11952929.81
Trinidad and Tobago,1991,2092759.5,6182700,146540.2,352949.38,32032,3840,2650824.04
Trinidad and Tobago,1992,2201953.96,5856100,231481.8,311603.88,27775.2,4040,7595697.08
Trinidad and Tobago,1993,2708570.82,7129000,60419,403717.38,36124,4260,369.774.074
Trinidad and Tobago,1994,1338671.4,7968600,4824.8,313382.94,32949.8,4585,2796929.08
Trinidad and Tobago,1995,1878085.32,6827500,108815,321700,27351.8,4750,339.265.274
Trinidad and Tobago,1996,3063171.54,7317000,60419,318320.8,35870,5060,2.585.404.624
Trinidad and Tobago,1997,1913754.78,7207000,60419,302229.28,36124,5465,4.616.539.674
Trinidad and Tobago,1998,3063171.54,7250000,60419,303674.6,41359.2,5800,2.585.404.624
Trinidad and Tobago,1999,2124661.16,7700000,75787.2,376376.62,33739,6155,374642.48
Trinidad and Tobago,2000,1865033.52,6900000,111576.4,333729.3,28585.6,6450,346.774.674
Trinidad and Tobago,2001,2450068.66,7600000,75787.2,294090.22,28893.4,7030,367567.4
Trinidad and Tobago,2002,2471029.2,7400000,70979.6,323684.66,28371.8,8780,2567157.8
Trinidad and Tobago,2003,1693745.4,7300000,60419,25500,29709,8020,4597057.2
Trinidad and Tobago,2004,795717.6,7609000,75787.2,27400,28893.4,8475,4954639.4
Trinidad and Tobago,2005,1388656.34,7203000,60419,30900,36124,9070,4.591.641.824
Trinidad and Tobago,2006,1072119.88,6913000,111576.4,31000,27351.8,9530,2.389.451.674
Trinidad and Tobago,2007,1087499,3500,2879.6,32300,124.444,10320,1392925.2
Trinidad and Tobago,2008,1090843.6,3700,2879.6,31000,124.444,9450,1380883.8
Trinidad and Tobago,2009,1087499,3900,2443.6,32600,118.214,10145,1392925.2
Trinidad and Tobago,2010,1084747.4,4100,2443.6,34000,118.214,10810,1348854.4
Trinidad and Tobago,2011,1110162.4,4300,2710.6,34700,120.094,13485,1173339.8
Trinidad and Tobago,2012,1084747.4,4500,2443.6,34385,118.214,12275,1348854.4
Trinidad and Tobago,2013,55551.6,4700,3704.4,30398,198.275.972,13325,1019422.8
Trinidad and Tobago,2014,1110162.4,4900,3704.4,32600,130.184,12250,1173339.8
Trinidad and Tobago,2015,55048.8,5100,3704.4,31419,130.184,12700,974195.4
Trinidad and Tobago,2016,86474.2,5300,4314.4,33400,133.764,17275,990739.8
Trinidad and Tobago,2017,68266.8,5500,2710.6,35500,120.094,16030,1323653.8
Trinidad and Tobago,2018,1084747.4,5700,1596.6,38600,112.35,15015,1348854.4
Trinidad and Tobago,2019,46251.8,5900,1596.6,41187,112.35,15560,1446391
Trinidad and Tobago,2020,46251.8,6100,1596.6,47020,112.35,17460,1446391
Trinidad and Tobago,2021,3084765.6,6300,1596.6,51760,112.35,16250,1377170.64
Turkey,1961,11538504.6,6500,5931.6,51900,743.694.124,19000,40882.4
Turkey,1962,12310430.4,6700,6430.2,51503,571.646.194,20000,33.619.996
Turkey,1963,488104.6,6700,5931.6,52095,743.694.124,21608,15.801.312
Turkey,1964,488104.6,6700,5931.6,53300,743.694.124,23239,15.801.312
Turkey,1965,10901786.2,6700,5931.6,62210,599.170.844,24437,98.878.002
Turkey,1966,11538504.6,6800,5931.6,64832,743.694.124,23852,40882.4
Turkey,1967,23547977,7000,2703.8,70163,56.693.414,25080,276849.15
Turkey,1968,895904.6,7500,5931.6,71656,532.103.124,25980,17136.8
Turkey,1969,895904.6,7700,5931.6,71418,730.981.076,29042,17136.8
Turkey,1970,23782600,7700,2703.8,77385,313.786.614,31647,62517.75
Turkey,1971,620675.3,8000,3862,107119,416125,37032,371227.59
Turkey,1972,1376800,9000,367.2,140811.69,39485.6,41068,232379.56
Turkey,1973,749100,9500,346.8,146867.47,39384.4,39399,250.630.574
Turkey,1974,1651252.06,10000,4941.4,157351,26129.6,45451,565481.38
Turkey,1975,1651252.06,10500,4941.4,162908.55,26129.6,55778,565481.38
Turkey,1976,827749.9,11000,1816.8,175782.05,55243.8,56684,1467271.22
Turkey,1977,763878.8,10000,2897.2,173646.61,29814.2,65011,791634.22
Turkey,1978,824082.5,10500,1816.8,181214.7,64868.2,65895,1130715.82
Turkey,1979,1196831.58,10700,2907.2,194502,55794.2,76344.73,1414820
Turkey,1980,341375.4,11000,5379.6,653367.94,9211.2,84698.02,3275032.8
Turkey,1981,157506.8,10000,5696.8,685675.4,8341.4,95054,6374308.6
Turkey,1982,358029.4,11000,7323.8,684513,3396,105398.03,6955741.6
Turkey,1983,223161.4,12000,7043.8,739460.06,2151,116491.71,10661162
Turkey,1984,223161.4,13000,7043.8,773585.25,2151,121828.62,10661162
Turkey,1985,201552,14000,5262,819970.1,40.659.568,133324.62,11177190.8
Turkey,1986,10330152,15833.72,3804,904726.25,20.949.768,75100,11614957.76
Turkey,1987,15380278.8,17182.13,4746,1033447.5,10.818.968,69763,8.020.809.568
Turkey,1988,201552,18876.27,18243.4,882346.9,64.659.568,76096,11177190.8
Turkey,1989,1403235.2,20363.59,14084.4,1388992.4,8841.93,80204,351146
Turkey,1990,5961095.6,22769.81,16591.2,1272073.6,8.769.052,83808,342581.16
Turkey,1991,11012260.52,23486.64,16591.2,1289869,8.769.052,102524,340.644.756
Turkey,1992,6033015.02,25606.12,105.6,1403245,12883.13,94860,342681.16
Turkey,1993,4.843.963.684,24500,148.6,1472945.5,42205.4,83824,40.963.596
Turkey,1994,1403235.2,28005.43,2466.6,1497003.2,248.33,85552,351146
Turkey,1995,1.390.257.762,31000,2466.6,1544616.4,248.33,76243,408762.2
Turkey,1996,1.519.086.682,30000,79.4,1737281.5,260.666,78641,74058.2
Turkey,1997,1.006.462.882,35000,79.4,1750261,260.666,85018,129053.4
Turkey,1998,207682.12,34953.19,126.4,1889843.6,27203.2,105505,118885
Turkey,1999,207682.12,36393.37,173.2,2001398.8,27.203.136,113577,118885
Turkey,2000,237613.4,38387.07,88383.8,2095168.9,27.211.462,113978,166790.2
Turkey,2001,122749.08,36577.88,88383.8,2148077,27.211.462,110528,165165.4
Turkey,2002,165218.28,38152.11,88410.2,2215292,18.407.662,88300,192646.48
Turkey,2003,9.755.679.964,37705.68,205,1695880,55191.6,79100,38.927.376
Turkey,2004,1.545.896.964,37478.56,205,1853535,94288.4,74700,90.148.178
Turkey,2005,26922325.6,37778.78,359172.4,1962808,171307,86500,9325540.6
Turkey,2006,3702639.6,37654.34,258661.6,2096536,83588.2,89200,4009557.2
Turkey,2007,3603853.4,1303336,586819.8,2081125,65.865.046,96400,62.227.004
Turkey,2008,35680646.4,1148000,698793.4,2165283,175380.4,84000,8.979.796.328
Turkey,2009,35680646.4,1195000,698793.4,2192551,175380.4,73000,8.979.796.328
Turkey,2010,35680646.4,1270700,698793.4,2267582,175380.4,68000,8.979.796.328
Turkey,2011,74300909.4,924000,698793.4,2399209,175380.4,63924,4884607.08
Turkey,2012,52392881.6,395700,635386.2,2462059,321527.8,67238,15432605.2
Turkey,2013,72744213,1188000,653585.6,2670230,113046.4,59161,14882650.26
Turkey,2014,72744213,1325000,653585.6,2834130,113046.4,65000,14882650.26
Turkey,2015,108663815.6,1126500,729334.2,2855774,161797,67175,5.167.114.262
Turkey,2016,108663815.6,1155600,729334.2,2873857,161797,45,5.167.114.262
Turkey,2017,72744213,1311610,653585.6,3047592,113046.4,45,14882650.26
Turkey,2018,73499839.2,1265200,735672,3539747,112639.4,45,10442155.06
Turkey,2019,109552801.8,1145700,735672,3610641,161390,50,5.166.436.862
Turkey,2020,149076359.8,1471800,832178.4,3620249,178900,50,37.437.336
Turkey,2021,187067740,1751000,909143,3826904,212200,55,46.787.412
Turkmenistan,1992,100067.6,1405400,287597,4043386,1699.8,55,470918
Turkmenistan,1993,103267.6,1492100,287597,4109085,1699.8,60,483650
Turkmenistan,1994,132514795.2,2040800,184933.8,4050775,2.012.774,60,6122538.8
Turkmenistan,1995,132514795.2,1824700,287597,4195473,1700.2,65,6122538.8
Turkmenistan,1996,132514795.2,2111600,287597,4396972,273,56,6122538.8
Turkmenistan,1997,81297473.4,2274100,127962.8,5341197,9.11,90,6991618.4
Turkmenistan,1998,54466433.6,2051410,17.4,5421077,67.29,120,2600716.8
